category,answer,pred,response
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,D,D
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,D,D
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,C,C
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,C,C
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,D,D
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,D,D
Agricultural-Sciences,A,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,A,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,D,D
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,D,C,C
Agricultural-Sciences,A,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,A,D,D
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,A,C,C
Agricultural-Sciences,D,D,D
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,D,D
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,A,C,C
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,C,"C

--------"
Agricultural-Sciences,B,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,C,C
Agricultural-Sciences,A,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,A,C,C
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,A,D,D
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,A,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,A,B,B
Agricultural-Sciences,A,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,D,D
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,D,D
Agricultural-Sciences,A,B,B
Agricultural-Sciences,A,D,D
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,A,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,A,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,C,C
Agricultural-Sciences,D,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,A,B,B
Agricultural-Sciences,D,C,C
Agricultural-Sciences,B,C,C
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,A,C,C
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,D,D
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,C,D,D
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,A,A
Agricultural-Sciences,A,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,A,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,D,D
Agricultural-Sciences,D,D,D
Agricultural-Sciences,B,B,B
Agricultural-Sciences,A,C,C
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,D,D
Agricultural-Sciences,A,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,B,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,C,C
Agricultural-Sciences,D,A,A
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,D,C,C
Agricultural-Sciences,C,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,D,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,C,B,B
Agricultural-Sciences,D,B,B
Agricultural-Sciences,A,B,B
Agricultural-Sciences,C,C,C
Agricultural-Sciences,C,A,A
Agricultural-Sciences,C,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,D,B,B
Agricultural-Sciences,B,A,A
Agricultural-Sciences,B,A,A
Agricultural-Sciences,C,B,B
Agricultural-Sciences,A,A,A
